Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,3,4,1109.0,1055,1403.0,1335,WN,399,N621SW,174.0,160.0,147.0,28.0,14.0,MCO,DTW,957,9.0,18.0,0,N,0,5.0,0.0,14.0,0.0,9.0
2008,1,3,4,1654.0,1625,1922.0,1905,WN,1023,N216WR,148.0,160.0,137.0,17.0,29.0,MCO,DTW,957,4.0,7.0,0,N,0,3.0,0.0,0.0,0.0,14.0
2008,1,3,4,1957.0,1850,2053.0,1950,WN,455,N346SW,56.0,60.0,41.0,63.0,67.0,MCO,FLL,178,3.0,12.0,0,N,0,13.0,0.0,0.0,0.0,50.0
2008,1,3,4,1012.0,950,1113.0,1050,WN,779,N294WN,61.0,60.0,39.0,23.0,22.0,MCO,FLL,178,6.0,16.0,0,N,0,21.0,0.0,1.0,0.0,1.0
2008,1,3,4,1509.0,1420,1629.0,1600,WN,42,N470WN,140.0,160.0,130.0,29.0,49.0,MCO,HOU,848,2.0,8.0,0,N,0,2.0,0.0,0.0,0.0,27.0
2008,1,3,4,1806.0,1740,1942.0,1920,WN,1491,N366SW,156.0,160.0,134.0,22.0,26.0,MCO,HOU,848,4.0,18.0,0,N,0,11.0,0.0,0.0,0.0,11.0
2008,1,3,4,809.0,800,1026.0,1010,WN,470,N657SW,137.0,130.0,120.0,16.0,9.0,MCO,IAD,758,5.0,12.0,0,N,0,0.0,0.0,7.0,9.0,0.0
2008,1,3,4,1234.0,1220,1447.0,1425,WN,1317,N366SW,133.0,125.0,111.0,22.0,14.0,MCO,IAD,758,4.0,18.0,0,N,0,14.0,0.0,8.0,0.0,0.0
2008,1,3,4,1912.0,1840,2149.0,2105,WN,3256,N659SW,157.0,145.0,126.0,44.0,32.0,MCO,IND,828,8.0,23.0,0,N,0,31.0,0.0,12.0,0.0,1.0
2008,1,3,4,2100.0,2030,2324.0,2255,WN,121,N467WN,144.0,145.0,131.0,29.0,30.0,MCO,ISP,972,4.0,9.0,0,N,0,11.0,0.0,0.0,0.0,18.0
2008,1,3,4,1942.0,1840,2205.0,2105,WN,3332,N412WN,143.0,145.0,130.0,60.0,62.0,MCO,ISP,972,4.0,9.0,0,N,0,60.0,0.0,0.0,0.0,0.0
2008,1,3,4,1510.0,1355,1738.0,1620,WN,3864,N779SW,148.0,145.0,135.0,78.0,75.0,MCO,ISP,972,5.0,8.0,0,N,0,12.0,0.0,3.0,0.0,63.0
2008,1,3,4,1642.0,1610,1728.0,1705,WN,186,N438WN,106.0,115.0,91.0,23.0,32.0,MCO,JAN,587,4.0,11.0,0,N,0,23.0,0.0,0.0,0.0,0.0
2008,1,3,4,1243.0,1155,1439.0,1400,WN,1308,N391SW,176.0,185.0,156.0,39.0,48.0,MCO,MCI,1072,2.0,18.0,0,N,0,0.0,0.0,0.0,0.0,39.0
2008,1,3,4,1812.0,1705,2001.0,1855,WN,163,N469WN,169.0,170.0,150.0,66.0,67.0,MCO,MDW,989,6.0,13.0,0,N,0,46.0,0.0,0.0,0.0,20.0
2008,1,3,4,1840.0,1805,2022.0,1955,WN,172,N780SW,162.0,170.0,140.0,27.0,35.0,MCO,MDW,989,7.0,15.0,0,N,0,22.0,0.0,0.0,0.0,5.0
2008,1,3,4,1055.0,935,1255.0,1125,WN,562,N739GB,180.0,170.0,149.0,90.0,80.0,MCO,MDW,989,17.0,14.0,0,N,0,33.0,0.0,10.0,0.0,47.0
2008,1,3,4,2206.0,2105,2338.0,2250,WN,3137,N481WN,152.0,165.0,138.0,48.0,61.0,MCO,MDW,989,7.0,7.0,0,N,0,9.0,0.0,0.0,0.0,39.0
2008,1,3,4,636.0,630,930.0,915,WN,589,N419WN,174.0,165.0,154.0,15.0,6.0,MCO,MHT,1142,4.0,16.0,0,N,0,0.0,0.0,9.0,6.0,0.0
2008,1,3,4,2108.0,2045,2352.0,2330,WN,1145,N202WN,164.0,165.0,148.0,22.0,23.0,MCO,MHT,1142,4.0,12.0,0,N,0,0.0,0.0,0.0,0.0,22.0
2008,1,3,4,1524.0,1500,1714.0,1650,WN,1320,N456WN,110.0,110.0,92.0,24.0,24.0,MCO,ORF,655,5.0,13.0,0,N,0,0.0,0.0,17.0,0.0,7.0
2008,1,3,4,1137.0,1115,1410.0,1340,WN,768,N369SW,153.0,145.0,134.0,30.0,22.0,MCO,PHL,861,4.0,15.0,0,N,0,11.0,0.0,8.0,0.0,11.0
2008,1,3,4,1350.0,1250,1611.0,1520,WN,1035,N346SW,141.0,150.0,128.0,51.0,60.0,MCO,PHL,861,3.0,10.0,0,N,0,9.0,0.0,0.0,0.0,42.0
2008,1,3,4,1730.0,1620,2028.0,1920,WN,1484,N242WN,298.0,300.0,276.0,68.0,70.0,MCO,PHX,1848,8.0,14.0,0,N,0,68.0,0.0,0.0,0.0,0.0
2008,1,3,4,1013.0,955,1100.0,1045,WN,150,N355SW,47.0,50.0,35.0,15.0,18.0,MCO,RSW,133,3.0,9.0,0,N,0,15.0,0.0,0.0,0.0,0.0
2008,1,3,4,2143.0,2105,2227.0,2150,WN,907,N388SW,44.0,45.0,30.0,37.0,38.0,MCO,RSW,133,4.0,10.0,0,N,0,37.0,0.0,0.0,0.0,0.0
2008,1,3,4,1440.0,1425,1655.0,1635,WN,718,N457WN,135.0,130.0,105.0,20.0,15.0,MCO,SDF,718,20.0,10.0,0,N,0,2.0,0.0,5.0,0.0,13.0
2008,1,3,4,2230.0,2035,2346.0,2210,WN,2300,N291WN,136.0,155.0,122.0,96.0,115.0,MCO,STL,880,3.0,11.0,0,N,0,0.0,0.0,0.0,6.0,90.0
2008,1,3,4,1629.0,1535,1753.0,1710,WN,3743,N247WN,144.0,155.0,127.0,43.0,54.0,MCO,STL,880,4.0,13.0,0,N,0,0.0,0.0,0.0,0.0,43.0
2008,1,3,4,1625.0,1550,1821.0,1800,WN,2871,N709SW,176.0,190.0,158.0,21.0,35.0,MDW,ABQ,1121,4.0,14.0,0,N,0,14.0,0.0,0.0,0.0,7.0
2008,1,3,4,1051.0,1020,1341.0,1305,WN,95,N325SW,110.0,105.0,97.0,36.0,31.0,MDW,ALB,717,4.0,9.0,0,N,0,18.0,0.0,5.0,0.0,13.0
2008,1,3,4,2106.0,1925,2.0,2215,WN,714,N305SW,116.0,110.0,90.0,107.0,101.0,MDW,ALB,717,5.0,21.0,0,N,0,48.0,0.0,6.0,0.0,53.0
2008,1,3,4,2033.0,1905,2249.0,2150,WN,3568,N767SW,136.0,165.0,125.0,59.0,88.0,MDW,AUS,972,4.0,7.0,0,N,0,59.0,0.0,0.0,0.0,0.0
2008,1,3,4,1930.0,1900,2228.0,2200,WN,245,N730SW,118.0,120.0,100.0,28.0,30.0,MDW,BDL,777,8.0,10.0,0,N,0,28.0,0.0,0.0,0.0,0.0
2008,1,3,4,1423.0,1350,1720.0,1645,WN,885,N406WN,117.0,115.0,100.0,35.0,33.0,MDW,BDL,777,5.0,12.0,0,N,0,33.0,0.0,2.0,0.0,0.0
2008,1,3,4,2238.0,1945,8.0,2125,WN,313,N374SW,90.0,100.0,81.0,163.0,173.0,MDW,BHM,570,3.0,6.0,0,N,0,22.0,0.0,0.0,0.0,141.0
2008,1,3,4,830.0,800,939.0,920,WN,689,N409WN,69.0,80.0,56.0,19.0,30.0,MDW,BNA,395,5.0,8.0,0,N,0,10.0,0.0,0.0,0.0,9.0
2008,1,3,4,1247.0,1210,1358.0,1325,WN,813,N679AA,71.0,75.0,60.0,33.0,37.0,MDW,BNA,395,5.0,6.0,0,N,0,14.0,0.0,0.0,0.0,19.0
2008,1,3,4,2156.0,2035,2309.0,2155,WN,851,N238WN,73.0,80.0,60.0,74.0,81.0,MDW,BNA,395,4.0,9.0,0,N,0,36.0,0.0,0.0,0.0,38.0
2008,1,3,4,2221.0,2110,2332.0,2225,WN,1973,N347SW,71.0,75.0,54.0,67.0,71.0,MDW,BNA,395,4.0,13.0,0,N,0,20.0,0.0,0.0,0.0,47.0
2008,1,3,4,638.0,615,801.0,730,WN,2108,N479WN,83.0,75.0,55.0,31.0,23.0,MDW,BNA,395,6.0,22.0,0,N,0,23.0,0.0,8.0,0.0,0.0
2008,1,3,4,839.0,820,1058.0,1040,WN,1690,N217JC,79.0,80.0,65.0,18.0,19.0,MDW,BUF,468,4.0,10.0,0,N,0,11.0,0.0,0.0,0.0,7.0
2008,1,3,4,1332.0,1255,1546.0,1515,WN,1828,N785SW,74.0,80.0,66.0,31.0,37.0,MDW,BUF,468,2.0,6.0,0,N,0,19.0,0.0,0.0,0.0,12.0
2008,1,3,4,2057.0,1955,2321.0,2215,WN,2975,N713SW,84.0,80.0,65.0,66.0,62.0,MDW,BUF,468,3.0,16.0,0,N,0,46.0,0.0,4.0,0.0,16.0
2008,1,3,4,2334.0,1950,157.0,2235,WN,106,N751SW,83.0,105.0,73.0,202.0,224.0,MDW,BWI,611,4.0,6.0,0,N,0,15.0,0.0,0.0,0.0,187.0
2008,1,3,4,1338.0,1300,1617.0,1545,WN,208,N763SW,99.0,105.0,88.0,32.0,38.0,MDW,BWI,611,4.0,7.0,0,N,0,32.0,0.0,0.0,0.0,0.0
2008,1,3,4,1110.0,1035,1348.0,1320,WN,2272,N263WN,98.0,105.0,86.0,28.0,35.0,MDW,BWI,611,3.0,9.0,0,N,0,19.0,0.0,0.0,0.0,9.0
2008,1,3,4,2245.0,2125,115.0,5,WN,2786,N417WN,90.0,100.0,78.0,70.0,80.0,MDW,BWI,611,4.0,8.0,0,N,0,45.0,0.0,0.0,0.0,25.0
2008,1,3,4,1847.0,1825,2052.0,2035,WN,30,N689SW,65.0,70.0,52.0,17.0,22.0,MDW,CLE,307,6.0,7.0,0,N,0,16.0,0.0,0.0,0.0,1.0
2008,1,3,4,2214.0,2105,17.0,2310,WN,153,N658SW,63.0,65.0,48.0,67.0,69.0,MDW,CLE,307,6.0,9.0,0,N,0,0.0,0.0,0.0,0.0,67.0
2008,1,3,4,929.0,820,1200.0,1025,WN,387,N779SW,91.0,65.0,50.0,95.0,69.0,MDW,CLE,307,8.0,33.0,0,N,0,69.0,0.0,26.0,0.0,0.0
2008,1,3,4,1202.0,1135,1403.0,1345,WN,628,N902WN,61.0,70.0,47.0,18.0,27.0,MDW,CLE,307,4.0,10.0,0,N,0,8.0,0.0,0.0,0.0,10.0
2008,1,3,4,1527.0,1410,1735.0,1620,WN,1489,N699SW,68.0,70.0,48.0,75.0,77.0,MDW,CLE,307,7.0,13.0,0,N,0,75.0,0.0,0.0,0.0,0.0
2008,1,3,4,1901.0,1600,2113.0,1815,WN,3587,N374SW,72.0,75.0,54.0,178.0,181.0,MDW,CLE,307,6.0,12.0,0,N,0,22.0,0.0,0.0,0.0,156.0
2008,1,3,4,2316.0,2135,106.0,2335,WN,261,N340LV,50.0,60.0,39.0,91.0,101.0,MDW,CMH,284,3.0,8.0,0,N,0,61.0,0.0,0.0,0.0,30.0
2008,1,3,4,637.0,615,838.0,815,WN,950,N750SA,61.0,60.0,49.0,23.0,22.0,MDW,CMH,284,5.0,7.0,0,N,0,0.0,22.0,1.0,0.0,0.0
2008,1,3,4,1349.0,1325,1549.0,1530,WN,2470,N339SW,60.0,65.0,50.0,19.0,24.0,MDW,CMH,284,2.0,8.0,0,N,0,19.0,0.0,0.0,0.0,0.0
2008,1,3,4,1758.0,1730,1957.0,1935,WN,2474,N776WN,59.0,65.0,48.0,22.0,28.0,MDW,CMH,284,3.0,8.0,0,N,0,22.0,0.0,0.0,0.0,0.0
2008,1,3,4,2114.0,2025,2246.0,2155,WN,172,N780SW,152.0,150.0,128.0,51.0,49.0,MDW,DEN,895,7.0,17.0,0,N,0,22.0,0.0,2.0,0.0,27.0
2008,1,3,4,1526.0,1425,1650.0,1600,WN,1852,N239WN,144.0,155.0,129.0,50.0,61.0,MDW,DEN,895,6.0,9.0,0,N,0,26.0,0.0,0.0,0.0,24.0
2008,1,3,4,1805.0,1705,1930.0,1845,WN,1944,N410WN,145.0,160.0,128.0,45.0,60.0,MDW,DEN,895,6.0,11.0,0,N,0,16.0,0.0,0.0,0.0,29.0
2008,1,3,4,1238.0,1200,1447.0,1405,WN,308,N502SW,69.0,65.0,53.0,42.0,38.0,MDW,DTW,229,9.0,7.0,0,N,0,14.0,0.0,4.0,0.0,24.0
2008,1,3,4,819.0,800,1016.0,1000,WN,424,N713SW,57.0,60.0,45.0,16.0,19.0,MDW,DTW,229,4.0,8.0,0,N,0,9.0,0.0,0.0,0.0,7.0
2008,1,3,4,1908.0,1825,2108.0,2030,WN,1006,N523SW,60.0,65.0,42.0,38.0,43.0,MDW,DTW,229,3.0,15.0,0,N,0,38.0,0.0,0.0,0.0,0.0
2008,1,3,4,1656.0,1610,1857.0,1820,WN,1014,N494WN,61.0,70.0,43.0,37.0,46.0,MDW,DTW,229,3.0,15.0,0,N,0,29.0,0.0,0.0,0.0,8.0
2008,1,3,4,1015.0,955,1218.0,1200,WN,1567,N785SW,63.0,65.0,52.0,18.0,20.0,MDW,DTW,229,5.0,6.0,0,N,0,8.0,0.0,0.0,0.0,10.0
2008,1,3,4,1452.0,1405,1650.0,1610,WN,1916,N357SW,58.0,65.0,46.0,40.0,47.0,MDW,DTW,229,5.0,7.0,0,N,0,32.0,0.0,0.0,0.0,8.0
2008,1,3,4,2223.0,2125,18.0,2325,WN,3915,N528SW,55.0,60.0,36.0,53.0,58.0,MDW,DTW,229,7.0,12.0,0,N,0,9.0,0.0,0.0,0.0,44.0
2008,1,3,4,2130.0,1955,111.0,2350,WN,3228,N717SA,161.0,175.0,142.0,81.0,95.0,MDW,FLL,1166,4.0,15.0,0,N,0,40.0,0.0,0.0,0.0,41.0
2008,1,3,4,705.0,630,1055.0,1030,WN,3848,N550WN,170.0,180.0,151.0,25.0,35.0,MDW,FLL,1166,5.0,14.0,0,N,0,25.0,0.0,0.0,0.0,0.0
2008,1,3,4,2106.0,2015,2329.0,2300,WN,203,N332SW,143.0,165.0,123.0,29.0,51.0,MDW,HOU,937,4.0,16.0,0,N,0,13.0,0.0,0.0,0.0,16.0
2008,1,3,4,916.0,820,1142.0,1105,WN,319,N716SW,146.0,165.0,130.0,37.0,56.0,MDW,HOU,937,4.0,12.0,0,N,0,13.0,0.0,0.0,0.0,24.0
2008,1,3,4,1149.0,1115,1416.0,1400,WN,3763,N514SW,147.0,165.0,135.0,16.0,34.0,MDW,HOU,937,3.0,9.0,0,N,0,12.0,0.0,0.0,0.0,4.0
2008,1,3,4,2217.0,2110,47.0,2350,WN,205,N299WN,90.0,100.0,73.0,57.0,67.0,MDW,IAD,577,5.0,12.0,0,N,0,25.0,0.0,0.0,0.0,32.0
2008,1,3,4,1544.0,1405,1825.0,1650,WN,1307,N294WN,101.0,105.0,81.0,95.0,99.0,MDW,IAD,577,5.0,15.0,0,N,0,51.0,0.0,0.0,0.0,44.0
2008,1,3,4,1939.0,1915,2216.0,2155,WN,3232,N201LV,97.0,100.0,78.0,21.0,24.0,MDW,IAD,577,5.0,14.0,0,N,0,2.0,0.0,0.0,0.0,19.0
2008,1,3,4,647.0,640,931.0,915,WN,3760,N672SW,104.0,95.0,84.0,16.0,7.0,MDW,IAD,577,5.0,15.0,0,N,0,0.0,7.0,9.0,0.0,0.0
2008,1,3,4,1724.0,1655,1913.0,1850,WN,378,N726SW,49.0,55.0,31.0,23.0,29.0,MDW,IND,162,7.0,11.0,0,N,0,23.0,0.0,0.0,0.0,0.0
2008,1,3,4,2212.0,2105,7.0,2255,WN,771,N486WN,55.0,50.0,36.0,72.0,67.0,MDW,IND,162,6.0,13.0,0,N,0,17.0,0.0,5.0,0.0,50.0
2008,1,3,4,1410.0,1255,1609.0,1445,WN,1333,N334SW,59.0,50.0,32.0,84.0,75.0,MDW,IND,162,8.0,19.0,0,N,0,58.0,0.0,9.0,0.0,17.0
2008,1,3,4,1033.0,905,1342.0,1205,WN,969,N215WN,129.0,120.0,114.0,97.0,88.0,MDW,ISP,765,5.0,10.0,0,N,0,32.0,0.0,9.0,0.0,56.0
2008,1,3,4,1620.0,1550,1924.0,1900,WN,1667,N243WN,124.0,130.0,110.0,24.0,30.0,MDW,ISP,765,5.0,9.0,0,N,0,13.0,0.0,0.0,0.0,11.0
2008,1,3,4,1308.0,1245,1615.0,1555,WN,1930,N724SW,127.0,130.0,113.0,20.0,23.0,MDW,ISP,765,4.0,10.0,0,N,0,20.0,0.0,0.0,0.0,0.0
2008,1,3,4,2241.0,1845,25.0,2045,WN,405,N513SW,104.0,120.0,90.0,220.0,236.0,MDW,JAN,666,3.0,11.0,0,N,0,220.0,0.0,0.0,0.0,0.0
2008,1,3,4,830.0,730,1010.0,925,WN,1035,N346SW,100.0,115.0,87.0,45.0,60.0,MDW,JAN,666,3.0,10.0,0,N,0,45.0,0.0,0.0,0.0,0.0
2008,1,3,4,2207.0,2100,6.0,2300,WN,164,N723SW,239.0,240.0,219.0,66.0,67.0,MDW,LAS,1521,5.0,15.0,0,N,0,55.0,0.0,0.0,0.0,11.0
2008,1,3,4,1601.0,1550,1828.0,1750,WN,433,N264LV,267.0,240.0,219.0,38.0,11.0,MDW,LAS,1521,32.0,16.0,0,N,0,11.0,0.0,27.0,0.0,0.0
2008,1,3,4,650.0,615,840.0,815,WN,891,N400WN,230.0,240.0,216.0,25.0,35.0,MDW,LAS,1521,3.0,11.0,0,N,0,0.0,25.0,0.0,0.0,0.0
2008,1,3,4,850.0,740,1046.0,940,WN,1016,N765SW,236.0,240.0,220.0,66.0,70.0,MDW,LAS,1521,5.0,11.0,0,N,0,57.0,0.0,0.0,0.0,9.0
2008,1,3,4,853.0,830,1048.0,1030,WN,2295,N404WN,235.0,240.0,223.0,18.0,23.0,MDW,LAS,1521,3.0,9.0,0,N,0,18.0,0.0,0.0,0.0,0.0
2008,1,3,4,2011.0,1925,2205.0,2125,WN,2449,N454WN,234.0,240.0,218.0,40.0,46.0,MDW,LAS,1521,9.0,7.0,0,N,0,35.0,0.0,0.0,0.0,5.0
2008,1,3,4,1508.0,1430,1700.0,1630,WN,3844,N446WN,232.0,240.0,220.0,30.0,38.0,MDW,LAS,1521,4.0,8.0,0,N,0,27.0,0.0,0.0,0.0,3.0
2008,1,3,4,732.0,655,957.0,925,WN,184,N473WN,265.0,270.0,243.0,32.0,37.0,MDW,LAX,1750,11.0,11.0,0,N,0,26.0,0.0,0.0,0.0,6.0
2008,1,3,4,2116.0,2100,2352.0,2330,WN,587,N435WN,276.0,270.0,249.0,22.0,16.0,MDW,LAX,1750,6.0,21.0,0,N,0,12.0,0.0,6.0,0.0,4.0
2008,1,3,4,1533.0,1500,1802.0,1730,WN,829,N476WN,269.0,270.0,256.0,32.0,33.0,MDW,LAX,1750,5.0,8.0,0,N,0,31.0,0.0,0.0,0.0,1.0
2008,1,3,4,1243.0,1140,1505.0,1415,WN,2979,N901WN,262.0,275.0,249.0,50.0,63.0,MDW,LAX,1750,7.0,6.0,0,N,0,39.0,0.0,0.0,0.0,11.0
2008,1,3,4,1600.0,1500,1735.0,1645,WN,49,N502SW,95.0,105.0,78.0,50.0,60.0,MDW,LIT,544,4.0,13.0,0,N,0,21.0,0.0,0.0,0.0,29.0
2008,1,3,4,746.0,715,904.0,840,WN,19,N511SW,78.0,85.0,62.0,24.0,31.0,MDW,MCI,405,5.0,11.0,0,N,0,14.0,0.0,0.0,0.0,10.0
2008,1,3,4,1113.0,1040,1229.0,1205,WN,33,N525SW,76.0,85.0,64.0,24.0,33.0,MDW,MCI,405,4.0,8.0,0,N,0,16.0,0.0,0.0,0.0,8.0
2008,1,3,4,1832.0,1720,1952.0,1845,WN,59,N628SW,80.0,85.0,66.0,67.0,72.0,MDW,MCI,405,5.0,9.0,0,N,0,43.0,0.0,0.0,0.0,24.0
2008,1,3,4,1422.0,1245,1546.0,1410,WN,132,N704SW,84.0,85.0,64.0,96.0,97.0,MDW,MCI,405,5.0,15.0,0,N,0,65.0,0.0,0.0,0.0,31.0
2008,1,3,4,2201.0,2135,2319.0,2300,WN,342,N246LV,78.0,85.0,64.0,19.0,26.0,MDW,MCI,405,4.0,10.0,0,N,0,12.0,0.0,0.0,0.0,7.0
2008,1,3,4,915.0,845,1034.0,1010,WN,407,N636WN,79.0,85.0,63.0,24.0,30.0,MDW,MCI,405,4.0,12.0,0,N,0,11.0,0.0,0.0,0.0,13.0
2008,1,3,4,950.0,925,1107.0,1050,WN,449,N528SW,77.0,85.0,64.0,17.0,25.0,MDW,MCI,405,4.0,9.0,0,N,0,17.0,0.0,0.0,0.0,0.0
2008,1,3,4,1620.0,1505,1737.0,1630,WN,1257,N507SW,77.0,85.0,61.0,67.0,75.0,MDW,MCI,405,4.0,12.0,0,N,0,12.0,0.0,0.0,0.0,55.0
2008,1,3,4,1714.0,1620,1832.0,1745,WN,2900,N504SW,78.0,85.0,64.0,47.0,54.0,MDW,MCI,405,4.0,10.0,0,N,0,33.0,0.0,0.0,0.0,14.0
2008,1,3,4,1333.0,1300,1650.0,1630,WN,401,N242WN,137.0,150.0,125.0,20.0,33.0,MDW,MCO,989,3.0,9.0,0,N,0,16.0,0.0,0.0,0.0,4.0
2008,1,3,4,2059.0,2005,19.0,2335,WN,1189,N231WN,140.0,150.0,127.0,44.0,54.0,MDW,MCO,989,4.0,9.0,0,N,0,24.0,0.0,0.0,0.0,20.0
2008,1,3,4,1120.0,1020,1435.0,1350,WN,2631,N470WN,135.0,150.0,126.0,45.0,60.0,MDW,MCO,989,3.0,6.0,0,N,0,25.0,0.0,0.0,0.0,20.0
2008,1,3,4,1804.0,1710,2129.0,2040,WN,3050,N481WN,145.0,150.0,126.0,49.0,54.0,MDW,MCO,989,6.0,13.0,0,N,0,16.0,0.0,0.0,0.0,33.0
2008,1,3,4,2124.0,1935,48.0,2305,WN,3919,N746SW,144.0,150.0,126.0,103.0,109.0,MDW,MCO,989,3.0,15.0,0,N,0,13.0,0.0,0.0,0.0,90.0
2008,1,3,4,2143.0,2015,37.0,2315,WN,396,N407WN,114.0,120.0,100.0,82.0,88.0,MDW,MHT,838,4.0,10.0,0,N,0,82.0,0.0,0.0,0.0,0.0
2008,1,3,4,645.0,635,957.0,935,WN,1674,N422WN,132.0,120.0,109.0,22.0,10.0,MDW,MHT,838,3.0,20.0,0,N,0,10.0,0.0,12.0,0.0,0.0
2008,1,3,4,1849.0,1805,2146.0,2110,WN,1951,N674AA,117.0,125.0,106.0,36.0,44.0,MDW,MHT,838,4.0,7.0,0,N,0,31.0,0.0,0.0,0.0,5.0
2008,1,3,4,1417.0,1345,1717.0,1645,WN,2524,N458WN,120.0,120.0,105.0,32.0,32.0,MDW,MHT,838,4.0,11.0,0,N,0,28.0,0.0,0.0,0.0,4.0
2008,1,3,4,1103.0,1040,1359.0,1340,WN,2813,N761RR,116.0,120.0,106.0,19.0,23.0,MDW,MHT,838,3.0,7.0,0,N,0,19.0,0.0,0.0,0.0,0.0
2008,1,3,4,954.0,905,1240.0,1150,WN,142,N758SW,286.0,285.0,265.0,50.0,49.0,MDW,OAK,1844,4.0,17.0,0,N,0,49.0,0.0,1.0,0.0,0.0
2008,1,3,4,1412.0,1155,1659.0,1435,WN,562,N739GB,287.0,280.0,272.0,144.0,137.0,MDW,OAK,1844,6.0,9.0,0,N,0,47.0,0.0,7.0,0.0,90.0
2008,1,3,4,2117.0,2010,11.0,2250,WN,1076,N411WN,294.0,280.0,265.0,81.0,67.0,MDW,OAK,1844,5.0,24.0,0,N,0,41.0,0.0,14.0,0.0,26.0
2008,1,3,4,1443.0,1330,1743.0,1615,WN,2195,N479WN,300.0,285.0,272.0,88.0,73.0,MDW,OAK,1844,17.0,11.0,0,N,0,40.0,0.0,15.0,0.0,33.0
2008,1,3,4,1020.0,955,1137.0,1120,WN,555,N506SW,77.0,85.0,68.0,17.0,25.0,MDW,OMA,423,2.0,7.0,0,N,0,8.0,0.0,0.0,0.0,9.0
2008,1,3,4,1429.0,1235,1547.0,1400,WN,1066,N440LV,78.0,85.0,63.0,107.0,114.0,MDW,OMA,423,3.0,12.0,0,N,0,100.0,0.0,0.0,0.0,7.0
2008,1,3,4,1841.0,1735,2004.0,1900,WN,1423,N658SW,83.0,85.0,68.0,64.0,66.0,MDW,OMA,423,3.0,12.0,0,N,0,63.0,0.0,0.0,0.0,1.0
2008,1,3,4,2239.0,2115,2358.0,2240,WN,3491,N523SW,79.0,85.0,67.0,78.0,84.0,MDW,OMA,423,2.0,10.0,0,N,0,7.0,0.0,0.0,0.0,71.0
2008,1,3,4,1741.0,1600,1901.0,1725,WN,3832,N205WN,80.0,85.0,66.0,96.0,101.0,MDW,OMA,423,2.0,12.0,0,N,0,9.0,0.0,0.0,0.0,87.0
2008,1,3,4,2041.0,1915,2327.0,2210,WN,3510,N298WN,106.0,115.0,92.0,77.0,86.0,MDW,ORF,704,3.0,11.0,0,N,0,77.0,0.0,0.0,0.0,0.0
2008,1,3,4,1921.0,1835,2142.0,2105,WN,2804,N255WN,261.0,270.0,244.0,37.0,46.0,MDW,PDX,1751,4.0,13.0,0,N,0,37.0,0.0,0.0,0.0,0.0
2008,1,3,4,2047.0,1845,2331.0,2145,WN,1136,N733SA,104.0,120.0,90.0,106.0,122.0,MDW,PHL,668,5.0,9.0,0,N,0,21.0,0.0,0.0,0.0,85.0
2008,1,3,4,1812.0,1715,2054.0,2025,WN,2789,N209WN,102.0,130.0,86.0,29.0,57.0,MDW,PHL,668,6.0,10.0,0,N,0,12.0,0.0,0.0,0.0,17.0
2008,1,3,4,618.0,600,912.0,855,WN,3153,N347SW,114.0,115.0,95.0,17.0,18.0,MDW,PHL,668,4.0,15.0,0,N,0,17.0,0.0,0.0,0.0,0.0
2008,1,3,4,2205.0,2135,43.0,25,WN,3927,N459WN,98.0,110.0,84.0,18.0,30.0,MDW,PHL,668,4.0,10.0,0,N,0,4.0,0.0,0.0,0.0,14.0
2008,1,3,4,1608.0,1510,1902.0,1805,WN,921,N430WN,234.0,235.0,215.0,57.0,58.0,MDW,PHX,1444,5.0,14.0,0,N,0,43.0,0.0,0.0,0.0,14.0
2008,1,3,4,2126.0,2010,24.0,2300,WN,1023,N216WR,238.0,230.0,215.0,84.0,76.0,MDW,PHX,1444,3.0,20.0,0,N,0,35.0,0.0,8.0,0.0,41.0
2008,1,3,4,1757.0,1725,2043.0,2020,WN,1827,N420WN,226.0,235.0,212.0,23.0,32.0,MDW,PHX,1444,6.0,8.0,0,N,0,23.0,0.0,0.0,0.0,0.0
2008,1,3,4,1310.0,1245,1555.0,1540,WN,1842,N723SW,225.0,235.0,209.0,15.0,25.0,MDW,PHX,1444,5.0,11.0,0,N,0,15.0,0.0,0.0,0.0,0.0
2008,1,3,4,2234.0,2130,118.0,15,WN,3336,N208WN,224.0,225.0,212.0,63.0,64.0,MDW,PHX,1444,4.0,8.0,0,N,0,32.0,0.0,0.0,0.0,31.0
2008,1,3,4,1038.0,1010,1322.0,1300,WN,3501,N732SW,224.0,230.0,208.0,22.0,28.0,MDW,PHX,1444,5.0,11.0,0,N,0,22.0,0.0,0.0,0.0,0.0
2008,1,3,4,2146.0,2050,2350.0,2305,WN,337,N488WN,64.0,75.0,52.0,45.0,56.0,MDW,PIT,402,3.0,9.0,0,N,0,19.0,0.0,0.0,0.0,26.0
2008,1,3,4,1542.0,1515,1805.0,1730,WN,2445,N651SW,83.0,75.0,64.0,35.0,27.0,MDW,PIT,402,8.0,11.0,0,N,0,27.0,0.0,8.0,0.0,0.0
